Fichero generado por el Mityc30/10/2013
Longitud;Latitud;Descripcion
-1.6803;37.67424;M Horario Especial 1,369 e
-1.12147;38.00233;SHELL L-D: 06:00-23:00 1,369 e
-3.7599;41.93056;SHELL L-D: 24H 1,369 e
-3.52056;42.41736;SHELL L: 07:00-23:00 1,369 e
-3.70726;42.22639;SHELL L-D: 06:30-11:30 1,369 e
-3.73225;42.30672;SHELL L-D: 24H 1,369 e
-0.33239;39.51017;CEPSA L-D: 24H 1,369 e
-3.54522;38.33692;REPSOL L-D: 24H 1,369 e
-6.25997;40.06067;MARCOS GARRIDO L-D: 07:00-23:00 1,369 e
-0.52853;39.11922;GASTORRES L-D: 06:00-22:00 1,369 e
1.18269;41.08583;SHELL L-D: 05:00-23:00 1,369 e
-4.05408;37.50053;23ESO68F L: 07:00-23:00 1,369 e
-5.72636;37.38428;BP L-D: 24H 1,369 e
-0.72194;38.28278;GALP L-D: 06:00-23:00 1,369 e
-5.94636;37.10763;REPSOL Horario Especial 1,369 e
-5.95564;37.36278;SIN ROTULO L-D: 24H 1,369 e
2.36711;41.52494;SHELL L-D: 05:30-23:30 1,369 e
-3.3129;42.53628;NORPETROL L-D: 24H 1,369 e
-3.83047;43.45006;VIDAL DE LA PENA L-D: 24H 1,369 e
2.14681;41.40186;REPSOL L-D: 24H 1,369 e
-5.84911;42.01889;REPSOL L-D: 06:00-00:00 1,369 e
-5.78542;41.95292;PETRONOR L-D: 08:00-22:00 1,369 e
0.70631;41.55314;REPSOL L: 06:00-22:00 1,369 e
-6.82919;37.2785;PLATERO L-D: 24H 1,369 e
-0.1395;40.37967;CARCELLER ROYO S.L. L-D: 08:00-22:00 1,369 e
0.47336;40.48108;EUROPETROL TORRES L-D: 06:00-23:00 1,369 e
-3.87617;36.75222;AGLA L-D: 24H 1,370 e
-7.12403;37.54603;E. S. ALOSNO S.L. L-D: 06:00-22:00 1,370 e
-3.76675;38.09794;CEPSA L-D: 06:00-22:00 1,370 e
-3.76594;38.09853;CEPSA Horario Especial 1,370 e
-3.75472;38.12581;CEPSA L-D: 24H 1,370 e
-4.86458;36.50856;CEPSA L-D: 24H 1,370 e
-4.87378;36.50931;CEPSA L-D: 06:00-23:59 1,370 e
-4.47025;41.97306;REPSOL L-D: 24H 1,370 e
-4.47119;41.97347;REPSOL L-D: 24H 1,370 e
-3.76775;43.35897;AREA DE SERVICIO PAMANES L-D: 06:00-22:00 1,370 e
-3.60019;36.78222;E.S MOLVIZAR, S.L L-D: 06:00-22:00 1,370 e
-0.44567;38.85558;COOP. LLUTXENT-OTOS L-D: 06:00-22:00 1,370 e
-6.30211;38.31517;CEPSA L-D: 06:00-22:00 1,370 e
-2.79456;36.72153;EJIDOLUZ SCA L: 06:00-00:00 1,370 e
-5.43986;40.39461;CEPSA L-M: 07:00-22:30 1,370 e
-4.03689;42.18911;AVIA Horario Especial 1,370 e
-0.51247;38.33586;TAMOIL L-D: 07:00-22:00 1,370 e
-0.54511;38.34361;CEPSA Horario Especial 1,370 e
-0.70461;38.36931;CEPSA L-D: 24H 1,370 e
-0.70456;38.36983;CEPSA L-D: 24H 1,370 e
-0.07372;40.04178;CEPSA L-D: 06:00-22:00 1,370 e
-0.53847;38.34414;CEPSA L-D: 24H 1,370 e
-0.06797;39.96914;CEPSA L-D: 06:00-22:00 1,370 e
-0.06869;39.969;CEPSA L-V: 06:00-22:00 1,370 e
1.82742;41.23853;REPSOL L-D: 24H 1,370 e
1.77886;41.256;REPSOL L-D: 06:00-22:00 1,370 e
-8.04308;42.33142;CAMPSA L: 07:30-21:00 1,370 e
-7.32636;43.03014;ESTACION DE SERVICIO LA F L-D: 07:00-23:00 1,370 e
-5.20389;40.90053;MONTE LA REINA L-D: 24H 1,371 e
-5.81969;43.51436;PETRONOR L-D: 24H 1,371 e
-5.81733;43.51128;PETRONOR L-D: 24H 1,371 e
-5.81814;43.38881;REPSOL L: 07:00-23:00 1,371 e
-7.67556;42.31194;REPSOL L-D: 24H 1,371 e
-7.67611;42.31167;REPSOL L-D: 07:00-23:00 1,371 e
-5.75472;43.38361;REPSOL L-D: 06:00-22:00 1,371 e
-5.83258;43.37803;REPSOL L-D: 24H 1,371 e
-5.77994;43.39394;REPSOL L-D: 24H 1,371 e
-5.79914;43.43783;REPSOL L-D: 24H 1,371 e
-5.79803;43.43622;REPSOL L-D: 24H 1,371 e
-5.64331;43.53203;REPSOL L-D: 06:00-22:00 1,371 e
-5.68472;43.52111;REPSOL L-D: 24H 1,371 e
-0.0585;39.94275;SQ L-D: 07:00-22:00 1,371 e
-0.30128;39.61697;CEPSA L-D: 06:00-22:00 1,371 e
-1.03953;39.77369;CEPSA L-D: 07:00-22:00 1,371 e
-5.44428;42.07644;CEPSA L-D: 09:00-21:00 1,371 e
-3.69722;41.59383;CEPSA L-D: 24H 1,371 e
-4.01079;42.51211;CEPSA L-D: 06:00-23:59 1,371 e
-5.92486;42.77778;CEPSA Horario Especial 1,371 e
-5.65861;42.93811;CEPSA L-D: 07:00-23:00 1,371 e
-3.99914;42.21994;CEPSA L-D: 06:00-23:59 1,371 e
-3.494;42.44106;CEPSA L-D: 24H 1,371 e
-5.02421;42.36911;CEPSA L-D: 07:00-23:00 1,371 e
-3.7055;41.57364;CEPSA L-D: 24H 1,371 e
-3.71681;42.13236;CEPSA L-D: 07:00-23:00 1,371 e
-6.07989;42.44492;CEPSA L-D: 06:00-23:59 1,371 e
-5.04902;42.38008;CEPSA L-D: 06:00-23:59 1,371 e
-3.68483;41.61631;CEPSA L-D: 07:00-00:00 1,371 e
-2.41919;39.78353;CEPSA L-D: 06:30-22:30 1,371 e
-0.95583;38.75642;REPSOL L-D: 24H 1,371 e
-1.96394;39.08628;REPSOL L-D: 24H 1,371 e
-3.60581;37.17019;REPSOL L-D: 24H 1,371 e
-6.32878;40.08183;CEPSA L-D: 07:00-23:00 1,371 e
-6.29528;39.98214;CEPSA L-D: 07:00-22:00 1,371 e
-1.33161;38.87611;REPSOL L-D: 06:00-23:00 1,371 e
-6.233;42.599;CEPSA L-D: 24H 1,371 e
-6.232;42.60175;CEPSA L-D: 06:00-23:59 1,371 e
-5.04902;42.38139;CEPSA L-D: 06:00-23:59 1,371 e
-4.50528;40.02092;CEPSA L-D: 06:00-23:59 1,371 e
-3.62128;37.15322;CEPSA L-D: 07:00-23:00 1,371 e
-3.62439;37.18353;REPSOL L-D: 24H 1,371 e
-5.83006;43.38619;REPSOL L-D: 06:30-23:00 1,371 e
-8.42708;43.32853;CEPSA L-D: 06:00-23:59 1,371 e
-5.60405;42.60769;CEPSA L-D: 07:00-23:00 1,371 e
-6.07194;37.28978;E.S. INIGO L-D: 06:30-22:30 1,371 e
-3.70292;42.31028;CEPSA L-D: 06:00-23:59 1,371 e
-1.89136;39.03153;REPSOL L-D: 24H 1,371 e
-2.16644;39.21297;REPSOL L-D: 24H 1,371 e
-3.70546;41.66519;CEPSA L-D: 24H 1,371 e
-3.78275;41.64842;CEPSA Horario Especial 1,371 e
-5.72489;42.54064;CEPSA L-D: 24H 1,371 e
-5.72514;42.54183;CEPSA L-D: 24H 1,371 e
-3.68069;42.36361;FUNDACION AIDA CEPSA L-D: 24H 1,371 e
-3.72089;42.34242;CEPSA L-S: 07:45-19:50 1,371 e
-4.2105;42.0765;GALP L-D: 24H 1,371 e
-5.96336;37.39419;CEPSA ESTACIONES DE SERVI L-D: 24H 1,371 e
-6.00039;37.38694;CEPSA L-D: 07:00-22:00 1,371 e
-5.71183;37.29553;CEPSA L-D: 06:00-23:00 1,371 e
-5.71128;37.29619;CEPSA L-D: 06:00-22:00 1,371 e
-5.98489;37.38378;CEPSA L-S: 07:00-22:00 1,371 e
-5.88108;37.38175;CEPSA L-S: 06:00-22:00 1,371 e
-5.94311;37.39464;CEPSA L-D: 24H 1,371 e
-5.93791;37.38093;CEPSA L-D: 24H 1,371 e
-5.96289;37.40358;CEPSA L-D: 24H 1,371 e
-5.96336;37.40417;CEPSA Horario Especial 1,371 e
-5.95167;37.41558;CEPSA L-D: 24H 1,371 e
-5.92053;37.38567;CEPSA L-D: 24H 1,371 e
-6.02947;37.32489;SHELL L-D: 24H 1,371 e
-4.86447;36.72919;AGLA L: 06:30-22:00 1,371 e
-2.09589;37.68186;ANROROIL L-D: 07:00-22:00 1,371 e
-4.07967;42.15908;CEPSA L-D: 07:00-23:00 1,371 e
-4.08653;42.15111;CEPSA L-D: 24H 1,371 e
-6.03367;37.37267;GALP L-D: 07:00-23:00 1,372 e
-0.68594;37.98333;BP OIL ESPANA Horario Especial 1,372 e
-4.42934;36.89784;CEPSA L-D: 06:00-23:00 1,372 e
-4.45778;36.7149;CEPSA L-D: 06:30-22:30 1,372 e
-3.9591;37.1855;CEPSA L-D: 07:00-23:00 1,372 e
-3.95908;37.18517;CEPSA L-V: 07:00-23:00 1,372 e
-4.76739;41.63181;GALP L-D: 24H 1,372 e
-2.40789;39.39403;CEPSA L-D: 24H 1,372 e
-2.40914;39.39508;CEPSA L-D: 24H 1,372 e
-3.32297;42.02764;PINAROIL S.L. Horario Especial 1,372 e
-0.16975;38.53481;CEPSA L-D: 06:00-22:00 1,372 e
-0.37383;39.42478;CEPSA L-D: 06:00-22:00 1,372 e
-6.57469;39.47842;ENVIO SEMANAL DE PRECIOS L-D: 07:00-22:00 1,372 e
-5.34986;36.18664;CEPSA L-D: 24H 1,372 e
-6.19303;36.53111;CEPSA L-D: 06:00-23:00 1,372 e
-5.38573;36.19133;CEPSA L-D: 06:30-22:30 1,372 e
-2.33056;39.63825;CEPSA L-D: 24H 1,372 e
-2.32803;39.63856;CEPSA L-D: 24H 1,372 e
-0.3095;39.20906;EL SEQUIAL L-D: 06:00-22:00 1,372 e
-1.31686;38.47292;CEPSA L-D: 24H 1,372 e
-0.67928;37.98306;BP OIL ESPANA L-D: 06:30-23:30 1,372 e
-0.11925;38.54419;BP BENIDORM L-D: 24H 1,372 e
-0.10272;38.54314;EUROBENIDORM L-D: 07:00-23:00 1,372 e
2.07656;41.35353;GALP L-D: 06:00-22:00 1,372 e
-2.16903;42.89;CEPSA L-D: 06:00-22:00 1,372 e
2.17972;41.40514;SHELL L-D: 24H 1,372 e
-0.13414;38.54172;LA ISLETA L-D: 24H 1,372 e
2.19589;41.45867;LAS OLIVERAS L-D: 24H 1,373 e
2.16575;41.37686;CEPSA Horario Especial 1,373 e
-6.49944;43.24308;CEPSA L-D: 06:30-22:30 1,373 e
-0.39175;39.40267;CEPSA L-D: 06:00-22:00 1,373 e
-1.29417;39.42106;CEPSA L-D: 07:00-22:00 1,373 e
-3.06803;42.65197;CEPSA L-D: 24H 1,373 e
-3.06967;42.65061;CEPSA L-D: 24H 1,373 e
-1.85047;40.34861;CAMPSA L-D: 09:00-14:30 y 15:30-21:00 1,373 e
-3.28131;38.54078;CAMPSA Horario Especial 1,373 e
-2.9085;40.12389;REPSOL L-D: 07:00-21:00 1,373 e
-3.39064;38.75211;REPSOL L-D: 24H 1,373 e
-3.3985;38.76644;REPSOL L-D: 06:00-23:00 1,373 e
-3.33208;42.52886;CEPSA L-D: 24H 1,373 e
-3.33411;42.52603;CEPSA L-D: 24H 1,373 e
-6.10411;39.25994;REPSOL L-D: 00:06-22:00 1,373 e
-6.07547;40.03208;REPSOL L-D: 06:00-22:00 1,373 e
-3.92472;39.022;REPSOL L-D: 07:00-22:00 1,373 e
-2.85481;40.06331;CAMPSA L-D: 08:00-22:00 1,373 e
2.26586;41.93311;BP L-D: 24H 1,373 e
-6.45367;39.45603;CAMPSA Horario Especial 1,373 e
-5.95014;37.48508;CEPSA L-D: 06:00-22:00 1,373 e
-1.71683;39.35869;E.S. MONASOR L-D: 07:00-14:59 y 15:00-23:00 1,373 e
-3.72419;40.43286;CEPSA Horario Especial 1,373 e
-3.33467;37.31583;CEPSA L-D: 24H 1,373 e
-5.97831;37.50106;CEPSA L-D: 07:00-22:00 1,373 e
-5.87311;37.58667;CEPSA L-D: 06:00-10:00 1,373 e
-5.84661;37.34758;SHELL L-D: 24H 1,373 e
-5.87811;37.54342;CEPSA L-D: 07:00-22:00 1,373 e
-6.00069;37.36368;CEPSA L-D: 24H 1,373 e
-5.98961;37.37964;CEPSA GLTA.EL CID L-S: 07:00-22:00 1,373 e
-5.93444;36.64956;CAMPSA Horario Especial 1,373 e
-4.89953;38.12475;REPSOL L-S: 06:00-22:00 1,373 e
-3.92475;38.99464;SHELL L-D: 06:30-22:30 1,373 e
-3.94081;38.97286;SHELL L-D: 06:00-22:00 1,373 e
-6.43703;39.54783;REPSOL L-D: 06:00-22:00 1,373 e
-5.54403;39.89606;REPSOL L-D: 24H 1,373 e
-6.10314;40.01631;REPSOL L-D: 06:00-22:00 1,373 e
-6.1485;39.22892;CAMPSA L-S: 08:00-14:00 y 15:30-20:00 1,373 e
-6.09817;40.02164;CAMPSA L-D: 06:00-23:00 1,373 e
-7.24203;39.40978;CAMPSA L-D: 07:00-23:00 1,373 e
-6.38383;39.45382;CEPSA L-D: 06:00-23:59 1,373 e
-6.38244;39.46942;CAMPSA L-D: 24H 1,373 e
-6.233;38.55372;CAMPSA L-D: 06:00-22:00 1,374 e
1.339;41.27006;GALP L-D: 24H 1,374 e
1.13061;41.10339;SHELL L-D: 24H 1,374 e
-4.76736;41.63189;SHELL L-D: 06:00-00:00 1,374 e
-5.60111;42.58783;CARBUNOR Horario Especial 1,374 e
-4.67833;41.28511;COOP COCOL L-D: 24H 1,374 e
-6.81897;37.91386;REPSOL L-S: 07:00-09:00 1,374 e
-2.68692;36.79606;CAMPSA L-D: 24H 1,374 e
-6.75139;37.56783;REPSOL L-D: 06:00-22:00 1,374 e
-6.55592;37.88953;REPSOL L-D: 07:00-22:00 1,374 e
-6.95419;37.95547;REPSOL L: 07:00-22:00 1,374 e
-5.95142;37.35511;CARREFOUR L-S: 06:00-23:00 1,374 e
-4.60864;37.91225;CAMPSA L-D: 24H 1,374 e
-6.24022;36.59958;REPSOL L-D: 06:00-22:00 1,374 e
-3.5785;37.14467;BP RIO MONACHIL L-D: 24H 1,374 e
-3.73389;37.77786;PETRONOR L: 06:00-22:00 1,374 e
-4.4765;36.67339;REPSOL L-D: 24H 1,374 e
-4.10028;36.77642;LOS REMEDIOS L-D: 24H 1,374 e
-6.02636;37.34839;BP LA PALMERA L-D: 07:00-23:00 1,374 e
-4.457;36.69131;REPSOL L-D: 24H 1,374 e
-4.09803;36.76306;REPSOL L-D: 06:00-23:00 1,374 e
-5.04211;36.46328;REPSOL L-D: 07:00-23:00 1,374 e
-4.46181;36.69431;REPSOL L-D: 06:00-22:00 1,374 e
-4.51439;36.60864;REPSOL L-D: 24H 1,374 e
-4.48294;36.69044;REPSOL L-D: 06:00-22:00 1,374 e
-4.10997;36.78286;CARBURANTES CLAVERO - SAN L-D: 07:00-23:00 1,374 e
-4.49417;36.69544;REPSOL L-D: 06:00-22:00 1,374 e
-4.34469;36.91094;REPSOL L-S: 07:00-00:00 1,374 e
-4.79883;36.50019;REPSOL L-D: 24H 1,374 e
-5.03886;36.46361;REPSOL L-D: 07:00-23:00 1,374 e
-4.99262;36.48023;CEPSA L-D: 24H 1,374 e
-5.00144;37.00581;CEPSA L-D: 06:30-22:00 1,374 e
-4.48978;36.64458;REPSOL L-D: 24H 1,374 e
-4.76425;36.49356;REPSOL L-D: 24H 1,374 e
-4.766;36.49419;REPSOL L-D: 24H 1,374 e
-4.50303;36.61503;REPSOL L-D: 24H 1,374 e
-4.70392;37.91858;PETRONOR L-D: 06:00-23:00 1,374 e
-4.70358;37.91625;PRETRONOR L-D: 06:00-22:00 1,374 e
-5.66317;40.97839;REPSOL L-D: 07:00-23:00 1,374 e
-5.52053;42.57094;REPSOL Horario Especial 1,374 e
-5.51919;42.56972;REPSOL L-D: 06:30-23:00 1,374 e
-5.58253;42.57117;REPSOL L-D: 07:00-23:00 1,374 e
-3.69186;41.66258;REPSOL L-D: 24H 1,374 e
-4.19175;41.14303;REPSOL Horario Especial 1,374 e
-5.68789;40.98958;REPSOL L-D: 07:00-23:00 1,374 e
-4.26394;40.98633;CAMPSA L: 07:00-23:00 1,374 e
-4.26333;41.11775;CAMPSA L-D: 07:00-22:00 1,374 e
-5.64639;40.98825;REPSOL L-D: 06:00-23:00 1,374 e
-5.46236;42.54767;REPSOL L-D: 07:00-23:00 1,374 e
-1.946;37.61992;VENTA LA PETRA L-D: 24H 1,374 e
1.01553;41.12742;REPSOL L-D: 06:00-22:00 1,374 e
-4.76164;37.921;REPSOL L-D: 06:00-22:00 1,374 e
-0.71522;37.96319;REPSOL L-D: 07:00-00:00 1,374 e
-4.11111;36.77994;LA INMACULADA L-D: 24H 1,374 e
-4.79628;39.96528;CEPSA L: 07:00-23:00 1,374 e
-0.13547;39.97364;GALP L-S: 07:00-21:00 1,374 e
1.99292;41.40328;REPSOL L-D: 06:00-22:00 1,374 e
1.15236;41.11736;REPSOL L-D: 06:00-22:00 1,374 e
-1.14392;37.99978;EUROPETROL L-D: 24H 1,374 e
-4.49481;36.64139;REPSOL L-D: 24H 1,374 e
-4.46844;36.68217;REPSOL L-D: 24H 1,374 e
-1.08353;39.86203;E.S.TITAGUAS S.L L-D: 07:30-21:30 1,374 e
-6.87272;37.19747;REPSOL L-D: 07:00-23:00 1,374 e
-0.71208;39.69706;E.S. AMADO S.L. Horario Especial 1,374 e
-6.83858;37.26485;REPSOL L: 07:00-23:00 1,374 e
-5.53142;36.06722;E.S. SALADILLO L-D: 24H 1,374 e
-5.04203;36.46206;E.S. SALADILLO L-D: 24H 1,374 e
-0.79311;37.98158;REPSOL L-D: 06:00-22:00 1,374 e
-6.03144;37.38558;BP L-D: 06:00-23:00 1,374 e
0.13019;38.71206;CEPSA L-D: 07:00-23:00 1,374 e
-6.02544;37.35508;BP CROSS L-D: 24H 1,374 e
-1.59278;39.36686;REPSOL L-S: 06:00-22:00 1,374 e
-4.76039;37.90353;REPSOL L-D: 24H 1,374 e
-5.59294;42.53361;REPSOL L-D: 07:00-23:00 1,374 e
-0.5955;38.82578;BP L-D: 06:00-02:00 1,374 e
-0.36242;39.46278;CEPSA L-D: 24H 1,374 e
-0.4485;39.459;ALACUAS L-D: 24H 1,374 e
-0.61708;38.82086;REPSOL L-D: 06:00-22:00 1,374 e
-0.99217;39.74969;CAMPSA L: 07:00-22:00 1,374 e
-0.82178;39.73272;PETRONOR L-S: 07:00-21:00 1,374 e
-0.68764;38.982;CAMPSA L-D: 06:00-22:00 1,374 e
-0.60567;38.828;REPSOL L-D: 24H 1,374 e
-0.36981;39.44511;GALP L-D: 24H 1,374 e
-0.57658;38.88525;REPSOL L-D: 06:00-22:00 1,374 e
-0.42683;39.47892;RIO TURIA S.L L-D: 24H 1,374 e
-1.04203;38.03233;CAMPSA L-D: 06:00-22:00 1,374 e
-1.17661;37.99564;REPSOL L-D: 07:00-22:00 1,374 e
-1.08567;38.04289;REPSOL L: 06:00-23:00 1,374 e
-0.99389;38.03336;CAMPSA L-D: 06:00-22:00 1,374 e
-1.05914;38.00992;REPSOL L-D: 06:00-22:00 1,374 e
-1.11858;37.94325;GALP L-D: 06:00-22:00 1,374 e
-1.1585;37.96775;REPSOL L-D: 06:30-23:00 1,374 e
-1.27511;38.08489;REPSOL L: 07:00-22:00 1,374 e
-1.09864;38.01678;REPSOL L-S: 06:00-22:00 1,374 e
-1.09828;38.01664;REPSOL L-D: 24H 1,374 e
-1.00211;38.04575;REPSOL L: 05:30-11:30 1,374 e
-3.75769;40.46097;REPSOL L-D: 24H 1,374 e
-3.70839;40.42969;REPSOL L-D: 24H 1,374 e
1.10794;41.07275;SHELL L-D: 06:00-22:00 1,374 e
0.99978;41.04933;GALP L-D: 06:00-22:00 1,374 e
0.96528;41.09153;GALP L-D: 06:00-22:00 1,374 e
1.53697;41.21978;REPSOL L-D: 06:00-22:00 1,374 e
1.28083;41.12294;REPSOL L-D: 06:00-22:00 1,374 e
0.59269;40.62181;REPSOL L-D: 06:00-22:00 1,374 e
1.62442;41.19742;REPSOL L-D: 06:00-22:00 1,374 e
0.57986;40.70594;REPSOL L-D: 06:00-22:00 1,374 e
1.36567;41.13989;REPSOL L-D: 24H 1,374 e
1.59611;41.19178;REPSOL L-D: 06:00-22:00 1,374 e
0.59178;40.70614;REPSOL L-D: 06:00-22:00 1,374 e
-0.04289;40.00342;REPSOL L-D: 24H 1,374 e
-0.08508;39.94986;BP L-D: 07:00-21:00 1,374 e
-0.84953;38.31017;REPSOL L-S: 06:00-22:00 1,374 e
-0.79944;37.99008;PETRONOR L-D: 06:15-22:15 1,374 e
-0.55089;38.28953;GALP L-D: 06:00-22:00 1,374 e
-0.79108;38.23311;REPSOL L-D: 24H 1,374 e
1.54436;41.23628;GALP L-D: 06:00-22:00 1,374 e
-3.94581;43.40847;CEPSA L-D: 07:00-23:00 1,374 e
2.07825;41.4335;REPSOL L-D: 24H 1,374 e
2.13647;41.41625;REPSOL L-D: 24H 1,374 e
2.17436;41.40469;REPSOL L-D: 24H 1,374 e
2.22872;41.45322;REPSOL L-D: 24H 1,374 e
1.92778;41.47517;REPSOL L-D: 24H 1,374 e
2.04208;41.48492;REPSOL L-D: 05:30-23:30 1,374 e
2.23211;41.43108;REPSOL L-D: 06:00-22:00 1,374 e
1.67209;41.20722;REPSOL L-D: 06:00-22:00 1,374 e
2.16769;41.62747;REPSOL L-D: 06:00-22:00 1,374 e
2.14367;41.35292;REPSOL L-D: 06:00-22:00 1,374 e
-1.10619;39.48403;CEPSA L-D: 06:00-23:00 1,374 e
2.13708;41.61553;REPSOL Horario Especial 1,374 e
1.72392;41.28331;PETRONOR L-D: 06:00-22:00 1,374 e
2.19508;41.44725;REPSOL L-D: 24H 1,374 e
2.26967;41.66478;PETROCAT L-D: 24H 1,374 e
2.20428;41.39311;REPSOL L-D: 24H 1,374 e
1.88122;41.52828;REPSOL L-D: 24H 1,374 e
2.22789;41.44406;BP BADANOR L-D: 24H 1,374 e
-1.03669;38.01742;PETRONOR L-D: 06:00-22:00 1,374 e
1.84003;41.75808;REPSOL L-D: 06:00-22:00 1,374 e
2.25075;41.45322;REPSOL L-D: 06:00-22:00 1,374 e
2.16142;41.65447;REPSOL L-D: 06:00-22:00 1,374 e
2.167;41.41558;REPSOL L-D: 06:00-22:00 1,374 e
2.2115;41.42706;REPSOL L-D: 06:00-22:00 1,374 e
2.16056;41.37528;GALP L-D: 24H 1,375 e
2.77375;41.85281;PETROCAT L-D: 24H 1,375 e
-7.23419;43.00114;CEPSA L-D: 08:00-22:30 1,375 e
-8.36625;43.32881;GALP L-D: 07:00-23:00 1,375 e
-0.08061;39.88278;REPSOL L-D: 06:00-22:00 1,375 e
-0.47775;38.401;REPSOL L-D: 06:00-22:00 1,375 e
-0.10964;39.94244;SQ L-D: 07:00-22:00 1,375 e
-3.84247;40.39681;CEPSA L-D: 24H 1,375 e
-3.64503;40.47372;CEPSA L-D: 06:00-23:59 1,375 e
-4.41056;40.58525;CEPSA L: 07:00-23:00 1,375 e
-4.61503;40.88644;REPSOL L-D: 07:00-22:00 1,375 e
-6.21872;36.45636;CEPSA L-D: 07:00-23:00 1,375 e
-6.18914;36.46864;CEPSA L-D: 24H 1,375 e
-6.41394;38.42278;REPSOL L-D: 06:00-00:00 1,375 e
-5.89697;39.17236;BP L-D: 24H 1,375 e
-6.87464;40.21444;MEROIL L: 07:00-22:00 1,375 e
-5.86508;38.26442;IBERDOEX L-D: 07:00-22:00 1,375 e
-1.88306;40.84444;CEPSA L-D: 07:00-23:00 1,375 e
-1.88275;40.84469;CEPSA Horario Especial 1,375 e
-3.17508;39.76778;CAMPSA L-D: 06:00-22:00 1,375 e
-3.60319;42.34008;REPSOL L-D: 07:00-23:00 1,375 e
-3.605;36.98711;GALP - LA LOMA  L-D: 24H 1,375 e
-0.53642;38.41683;REPSOL L: 07:00-22:00 1,375 e
-0.50561;38.39053;REPSOL L-D: 07:00-22:00 1,375 e
-0.503;38.38044;CARREFOUR L-D: 24H 1,375 e
-6.63822;42.56578;VALCARCE L-D: 24H 1,375 e
-4.83253;41.69848;LOS ANGELES L-D: 07:00-23:00 1,375 e
-4.81337;41.68329;LOS DEMONIOS L-V: 07:00-23:00 1,375 e
-0.81647;38.46172;E.S. CAMPOALTO L-D: 07:00-22:00 1,375 e
-0.83808;38.42844;E.S. TEXAS L-D: 07:00-22:00 1,375 e
-5.84328;38.36303;IBERDOEX L-D: 07:00-22:00 1,375 e
-1.14039;37.96517;CEPSA L-D: 06:00-22:00 1,375 e
-0.22639;39.77375;REPSOL L-D: 24H 1,375 e
-0.51497;38.39014;REPSOL L-D: 06:00-22:00 1,375 e
-0.53411;38.40142;REPSOL L-D: 06:00-22:00 1,375 e
-5.36861;41.17139;LAS VEGAS COMBUSCYL L: 07:00-23:00 1,375 e
-4.52839;42.02078;CEPSA L-D: 06:00-23:59 1,375 e
-5.17809;41.34695;CEPSA L-D: 24H 1,375 e
-5.95047;41.821;CEPSA L-D: 08:00-22:30 1,375 e
-6.11392;40.65992;REPSOL L-D: 07:00-23:00 1,375 e
-5.54992;41.05828;REPSOL L-D: 07:00-23:00 1,375 e
-5.59397;41.01981;CEPSA Horario Especial 1,375 e
-5.54392;41.05744;CEPSA L-D: 24H 1,375 e
-6.55053;37.69369;CEPSA L-D: 06:00-22:00 1,375 e
-4.71814;37.90667;REPSOL Horario Especial 1,375 e
-6.29994;37.706;CEPSA L-D: 06:00-22:00 1,375 e
-3.35667;37.83264;REPSOL L-D: 06:30-22:30 1,375 e
-4.74125;37.89733;REPSOL L-D: 06:00-22:00 1,375 e
-4.16497;37.86822;CEPSA L-D: 06:00-22:00 1,375 e
-2.16103;36.81583;REPSOL L: 07:00-22:00 1,375 e
-5.85453;36.74139;GARRUCHO L-D: 06:00-22:00 1,375 e
-5.54444;41.05492;CEPSA L-D: 07:00-23:00 1,375 e
-6.41692;38.43058;REPSOL L-D: 07:00-23:00 1,375 e
-5.25281;38.99353;REPSOL L-D: 06:00-22:00 1,376 e
-5.76244;37.83728;REPSOL L-D: 06:00-22:00 1,376 e
-5.86831;37.35689;SHELL L-S: 06:00-22:00 1,376 e
-3.13167;38.25722;E.S. CASTELLAR Horario Especial 1,376 e
-4.25572;36.72533;SHELL L-D: 24H 1,376 e
-4.811;37.79744;REPSOL L-D: 24H 1,376 e
-4.81003;37.79783;REPSOL L-D: 06:00-22:00 1,376 e
-6.42319;37.34828;REPSOL L-D: 24H 1,376 e
-6.42319;37.34686;REPSOL L-D: 24H 1,376 e
-5.89581;37.37936;GALP L-D: 06:00-22:00 1,376 e
-4.82806;37.75819;REPSOL L-D: 24H 1,376 e
-6.96675;37.79564;CEPSA L-D: 07:00-22:00 1,376 e
-3.5995;37.16064;REPSOL L-D: 07:00-23:00 1,376 e
-3.61033;37.15522;REPSOL Horario Especial 1,376 e
-6.17706;37.72197;CEPSA L-D: 06:00-23:00 1,376 e
-5.6185;37.86211;CAMPSA L-D: 06:00-22:00 1,376 e
-5.20906;37.52356;REPSOL L-D: 06:00-21:00 1,376 e
-4.32831;37.06919;REPSOL L-D: 24H 1,376 e
-5.25206;37.52469;CAMPSA L-D: 06:00-22:00 1,376 e
-5.56444;37.25561;REPSOL L-D: 06:00-23:00 1,376 e
-5.56581;37.25492;REPSOL L-D: 06:00-23:00 1,376 e
-4.39158;37.02239;REPSOL L-D: 24H 1,376 e
-5.44136;37.50531;REPSOL L-D: 24H 1,376 e
-4.45569;36.98069;REPSOL L-D: 06:00-22:00 1,376 e
-4.42433;36.76861;REPSOL L-D: 24H 1,376 e
-5.74633;37.45878;REPSOL L-D: 06:00-22:00 1,376 e
-4.44217;36.81333;REPSOL L-D: 24H 1,376 e
-5.82244;38.09031;CAMPSA L-S: 06:00-22:00 1,376 e
